bK19N14O,3981451,"       (2019 NO14)","2019 NO14",,,N,N,17.771,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.2108753191239394,3.157238899245427,2.491455138816533,16.8584220044782,318.8235859974118,7.737451202210414,42.07607990083966,3.823022659674322,.1756883266736776,2458761.007253398847,20191004.5072534,2049.083207836919,5.61008407347548,1.48042,576.1350514,1.6688E-5,.00026672,.00016349,.0029691,.0012025,.01846,.017367,.00032297,2.2263E-5,.069362,.25966,MBA,.65943
bK19N14P,3981473,"       (2019 NP14)","2019 NP14",,,N,N,19.204,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.2770787548324648,2.567996168017855,1.856458987368926,20.5305454075824,336.2928988281646,340.9118331834496,76.53509058669091,3.279533348666783,.2395038598389979,2458680.943185182317,20190716.4431852,1503.107299573391,4.11528350328102,.853642,332.21185714,9.6265E-6,5.7053E-5,2.411E-5,.0005737,4.9356E-5,.0038376,.0036929,7.2862E-5,7.9816E-6,.0081725,.050092,MBA,.38445
bK19N14Q,3981495,"       (2019 NQ14)","2019 NQ14",,,N,N,18.1,,,,"JPL 3",2459000.5,59000,20200531.0000000,J2000,.06113734750276077,2.239455632743497,2.102541255507442,7.393343041320793,266.9687378878964,304.9515924559282,180.9135103530257,2.376370009979551,.2940968546108179,2459609.437113196813,20220129.9371132,1224.086535969222,3.35136628602114,1.10391,429.6086547,4.1805E-7,4.37E-7,5.3672E-7,1.3236E-5,.00011116,.0008332,.0007611,4.6371E-7,8.6083E-8,.0024136,.00035829,MBA,.51964
bK19N14R,3981517,"       (2019 NR14)","2019 NR14",,,N,N,18.604,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.433377480163498,3.036295788494372,1.72043357064564,9.16502635190027,272.9348235336242,103.8123526305363,36.54275340612988,4.352158006343104,.1862893202938723,2458804.338709870842,20191116.8387099,1932.477929663914,5.29083622084576,.750508,292.07519836,1.5023E-5,8.5891E-5,3.3392E-5,.00017323,.00096378,.0039164,.0017834,.00012311,7.9047E-6,.0048285,.082,MBA,.37265
bK19N14U,3981584,"       (2019 NU14)","2019 NU14",,,N,N,19.368,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.1998555802920974,2.436682025503836,1.949697525309444,2.706918038625242,13.37808174971128,288.8854482672616,93.46620300264961,2.923666525698228,.2591228933743018,2458639.797779576588,20190605.2977796,1389.302177480635,3.8037020601797,.93643,364.4304631,3.0217E-5,4.5286E-5,5.5278E-5,.000106,.0014381,.011507,.004864,5.4336E-5,7.2237E-6,.022951,.03873,MBA,.69668
bK19N14V,3981607,"       (2019 NV14)","2019 NV14",,,N,N,19.378,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.2511617649325329,2.349709413291787,1.759552249970836,13.81772257570254,353.2273631015532,8.253961009245891,61.46091991462143,2.939866576612739,.2736420522012532,2458775.896656251433,20191019.3966563,1315.587268492029,3.60188163858187,.757133,294.65344961,1.2923E-5,3.8318E-5,1.3377E-5,.00038428,.00030633,.0064298,.0046405,4.7942E-5,6.6936E-6,.012823,.032181,MBA,.48771
bK19N14X,3981653,"       (2019 NX14)","2019 NX14",,,N,N,19.692,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.2322288905771863,2.307388485850042,1.771546217650513,2.025035309267543,102.5734212083401,183.3117779217903,107.6744387911365,2.843230754049571,.2812049700719412,2458617.596245619023,20190514.0962456,1280.204969022776,3.50501018212943,.755128,293.87316376,3.6235E-5,5.4257E-5,4.8694E-5,5.2588E-5,.0010844,.0060404,.0019247,6.6856E-5,9.9185E-6,.009737,.045155,MBA,.55934
bK19N14Y,3981676,"       (2019 NY14)","2019 NY14",,,N,N,17.3,,,,"JPL 3",2459000.5,59000,20200531.0000000,J2000,.2009079662773816,2.878961429626426,2.300555143809158,9.935213183705043,175.5389035822959,133.9859371459567,74.26476714262235,3.457367715443694,.2017670777799056,2458632.428221592063,20190528.9282216,1784.235584720616,4.88497080005644,1.29965,505.7847905,1.2297E-7,4.2451E-8,3.4206E-7,1.3082E-5,3.9985E-5,5.5284E-5,2.9434E-5,5.0979E-8,4.4626E-9,.00014307,3.9463E-5,MBA,.57514
bK19N15A,3981162,"       (2019 NA15)","2019 NA15",,,N,N,19.042,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.2010763455845461,2.467671151842739,1.971480854525793,4.19084245870227,62.09209825204082,218.7273562670492,107.2517805749495,2.963861449159684,.2542571343320957,2458578.675924712250,20190405.1759247,1415.889473251866,3.87649410883468,.957167,372.50068139,8.1196E-5,.00014261,9.0396E-5,3.5822E-5,.0024594,.011353,.0056835,.00017129,2.2041E-5,.014775,.12274,MBA,.69816
bK19N15B,3981185,"       (2019 NB15)","2019 NB15",,,N,N,19.639,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.2073313562254863,2.392706730219512,1.896623598793252,4.093806854414762,89.20265178772581,235.3358092260689,80.8188973955036,2.888789861645773,.2662992032930574,2458697.010930576973,20190801.5109306,1351.862850313625,3.7011987688258,.888059,345.60592103,2.8005E-5,8.6315E-5,1.9179E-5,8.2545E-5,.0011945,.015976,.0065145,.00010421,1.441E-5,.036638,.073151,MBA,.74943
bK19N15C,3981208,"       (2019 NC15)","2019 NC15",,,N,N,19.339,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.4349189779814183,2.706342248890819,1.529302643935291,20.92857537690155,331.0461826294774,330.3466276305102,74.23790821506495,3.883381853846347,.2213757256644945,2458665.151993834337,20190630.6519938,1626.194556423938,4.45227804633522,.542984,211.31308328,3.3055E-5,.00021219,3.2808E-5,.0011009,.00020417,.0018084,.0089592,.00030447,2.6035E-5,.0022048,.19125,MCA,.46591
bK19N15D,3981231,"       (2019 ND15)","2019 ND15",,,N,N,18.664,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.2838099830607546,2.696316677045143,1.931075086606531,6.523425312699369,313.1067551029704,6.243965574791051,67.4183783168241,3.461558267483756,.2226115671762411,2458697.647910272564,20190802.1479103,1617.166639480997,4.42756095682682,.918168,357.32344056,1.0437E-5,6.2147E-5,3.7428E-5,.00027399,.00038075,.0097766,.0057815,7.9785E-5,7.6964E-6,.023709,.055911,MBA,.48614
bK19N15E,3981254,"       (2019 NE15)","2019 NE15",,,N,N,17.814,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.1770760860054613,2.770331431394101,2.279771984584927,21.16005364810774,342.1197006462742,341.791908887778,66.5099365886058,3.260890878203277,.2137501753879423,2458689.342657238083,20190724.8426572,1684.20914437438,4.61111333162048,1.27638,496.7288046,1.0774E-5,4.6339E-5,5.3356E-5,.0010326,.00026305,.016296,.011877,5.4545E-5,5.3631E-6,.050735,.042258,MBA,.36797
bK19N15F,3981276,"       (2019 NF15)","2019 NF15",,,N,N,19.032,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.2758593142724573,2.713553454806356,1.964994459521817,16.06639741255152,346.5034086042862,314.3541966114514,81.2422244007858,3.462112450090895,.2204938608464141,2458632.044279333131,20190528.5442793,1632.698518761751,4.47008492474128,.984285,383.05419345,1.875E-5,4.0451E-5,4.0611E-5,.00050584,.0002088,.0048902,.0021637,5.161E-5,4.9304E-6,.0094406,.036508,MBA,.75712
bK19N15G,3981298,"       (2019 NG15)","2019 NG15",,,N,N,19.197,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.1830394545719661,2.389899769134606,1.95245381891054,2.703840646643905,194.5571615834753,94.86919656450321,105.4436475621156,2.827345719358672,.2667684976237337,2458605.237259079070,20190501.7372591,1349.484677564011,3.69468768669134,.938478,365.22748326,5.835E-5,4.4852E-5,.00010956,.00017146,.0023356,.015928,.0048334,5.3062E-5,7.5098E-6,.026599,.03799,MBA,.63378
bK19N15J,3981342,"       (2019 NJ15)","2019 NJ15",,,N,N,18.717,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.2269482402347968,2.438031298367832,1.884724385565896,6.929829437474694,331.4021221948204,15.62208656292888,63.64190809221643,2.991338211169769,.2589078146481386,2458754.690856777702,20190928.1908568,1390.456292287847,3.80686185431306,.878612,341.92943204,2.8472E-6,1.8555E-5,9.8285E-6,7.4957E-5,6.0714E-5,.0019484,.001279,2.2765E-5,2.9556E-6,.0045691,.015873,MBA,.39089
bK19N15K,3981364,"       (2019 NK15)","2019 NK15",,,N,N,17.3,,,,"JPL 4",2459000.5,59000,20200531.0000000,J2000,.1854141692835037,2.739555366821617,2.231602984276223,10.42954792541304,331.3974429296938,5.696823739729238,57.92159483306619,3.247507749367012,.217362164861938,2458734.024945015816,20190907.5249450,1656.222002705307,4.53448871377223,1.22235,475.7019495,1.0201E-6,7.9537E-7,3.4024E-6,3.4325E-5,3.5924E-5,8.6482E-5,4.0137E-5,9.4284E-7,9.466E-8,.00023401,.00072127,MBA,.31105
bK19N15L,3981386,"       (2019 NL15)","2019 NL15",,,N,N,19.255,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.2694579798951151,2.577732009069707,1.883141549194807,14.41442639159505,335.181815122099,353.2355935156279,69.26194671480641,3.272322468944607,.2381482679486284,2458709.664600223979,20190814.1646002,1511.663314207503,4.13870859468173,.873055,339.76681435,8.9042E-6,5.633E-5,2.0763E-5,.00043441,6.3348E-5,.0053836,.0042253,7.1508E-5,7.8062E-6,.012313,.04955,MBA,.55092
bK19N15M,3981408,"       (2019 NM15)","2019 NM15",,,N,N,19.221,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.2389930948384915,2.246760445216752,1.709800213053693,5.324653824354554,163.8194072703667,159.1945227628157,90.91607956486685,2.783720677379811,.2926637410552311,2458689.849697926163,20190725.3496979,1230.08063350103,3.36777723066675,.698965,272.01620905,1.5383E-5,4.6234E-5,8.9083E-6,7.8112E-5,.00010473,.0048245,.0015889,5.7284E-5,9.0337E-6,.0096399,.037969,MBA,.28787
bK19N15N,3981430,"       (2019 NN15)","2019 NN15",,,N,N,17.349,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.1610559732417734,3.206886030199313,2.690397879530115,18.67850389371884,324.2821041487939,349.0766106464561,57.30343444266546,3.72337418086851,.171624302503656,2458666.611188178348,20190702.1111882,2097.605028823533,5.74292957925676,1.67913,653.4670221,2.2242E-5,5.8348E-5,.00010068,.0013271,5.0695E-5,.023728,.017299,6.7746E-5,4.684E-6,.096395,.057248,OMB,.38587
bK19N15O,3981452,"       (2019 NO15)","2019 NO15",,,N,N,19.074,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.2778246727173652,2.376245514188064,1.716065881912658,4.888586940954323,267.3878453585363,90.44591576993837,63.87788246599652,3.03642514646347,.2690711338686431,2458763.098530925354,20191006.5985309,1337.936161430632,3.66306957270536,.720942,280.56899814,1.5925E-5,9.7133E-5,4.7129E-5,.00014412,.0017387,.014158,.0057026,.00012412,1.6498E-5,.025203,.082035,MBA,.4532
bK19N15P,3981474,"       (2019 NP15)","2019 NP15",,,N,N,17.242,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.1270355032164465,3.152592053843946,2.75210093584771,20.16136357319637,151.1668156861718,232.6288631936129,9.182925973954216,3.553083171840183,.1760769103735279,2458948.347074585341,20200408.8470746,2044.561091152153,5.59770319275059,1.79573,698.8442441,5.087E-5,7.9119E-5,.00011123,.0013151,.00014607,.026388,.019739,8.9169E-5,6.6283E-6,.11045,.076967,MBA,.62082
bK19N15Q,3981496,"       (2019 NQ15)","2019 NQ15",,,N,N,18.899,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.185387390499773,2.392599607666771,1.949041809890647,6.995503970769771,166.3152436788851,174.4385233203043,69.53114071672168,2.836157405442894,.2663170877959584,2458739.415961825200,20190912.9159618,1351.77206607117,3.70095021511614,.940859,366.15409703,9.6938E-6,7.1217E-5,3.5052E-5,.00054276,.00061714,.021389,.01656,8.4419E-5,1.1891E-5,.053081,.060354,MBA,.51973
bK19N15R,3981518,"       (2019 NR15)","2019 NR15",,,N,N,18.24,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.1561923969402283,2.553310893333292,2.154503144769969,16.41624567187637,307.0833631327277,17.4585693010463,76.75363325965111,2.952118641896614,.2415730745837275,2458682.775711430543,20190718.2757114,1490.232305981711,4.08003369194171,1.14591,445.9537947,1.3322E-5,4.9617E-5,2.3715E-5,.00034921,.00050092,.0083541,.0057022,5.7366E-5,7.0415E-6,.0252,.043438,MBA,.47248
bK19N15S,3981540,"       (2019 NS15)","2019 NS15",,,N,N,18.459,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.1815214914193958,2.623487993017119,2.147268539803774,12.44734249831482,158.1815321375023,181.0296099062472,57.85680884600206,3.099707446230464,.2319452337197039,2458751.058319659547,20190924.5583197,1552.090526831196,4.24939227058507,1.13845,443.0505865,1.0074E-5,6.1016E-5,2.6442E-5,.00070913,.00040521,.016943,.013207,7.2092E-5,8.0918E-6,.049268,.054147,MBA,.56087
bK19N15T,3981562,"       (2019 NT15)","2019 NT15",,,N,N,17.711,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.2777055934232676,3.058611194536142,2.209217757706433,13.59725644373496,300.4567156854671,77.18556619971903,27.499222512997,3.90800463136585,.1842543133254728,2458851.253982272201,20200102.7539823,1953.821289187864,5.34927115451845,1.25707,489.2139319,2.7316E-5,8.6631E-5,6.1664E-5,.00039619,.00080571,.0080937,.0046081,.00011069,7.8282E-6,.021902,.083009,MBA,.48033
bK19N15U,3981585,"       (2019 NU15)","2019 NU15",,,N,N,19.452,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.2861342857828332,2.390084158245915,1.706199134665356,8.086673860812551,297.8870639285664,6.138699165702328,92.46775809258305,3.073969181826474,.2667376274194481,2458653.838154848411,20190619.3381548,1349.640856758075,3.69511528202074,.69116,268.9787372,2.0568E-5,6.6558E-5,1.6787E-5,.00014591,.00042854,.0029107,.0030449,8.5603E-5,1.1142E-5,.0053677,.056376,MBA,.43014
bK19N15V,3981608,"       (2019 NV15)","2019 NV15",,,N,N,18.537,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.2375706501906674,2.723457986204257,2.076444301654746,8.96922649638597,348.5042220932238,316.0181264167379,77.51705002711617,3.370471670753767,.2192921340652831,2458647.012400649814,20190612.5124006,1641.645750471051,4.49458111011924,1.07263,417.4354171,8.2814E-5,.00015016,.00011919,.00088349,.001731,.029972,.0099804,.00018583,1.8136E-5,.07203,.13577,MBA,.47664
bK19N15W,3981631,"       (2019 NW15)","2019 NW15",,,N,N,19.627,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.2345370749433306,2.269356575281265,1.737108322111382,4.513005180225725,153.731010454545,124.8279591541551,115.8174036677009,2.801604828451147,.2883035323581083,2458598.779623144397,20190425.2796231,1248.683972254755,3.41871039631692,.725658,282.40432386,3.4437E-5,3.6041E-5,5.8618E-5,.00022608,.00011802,.0041698,.0019905,4.4493E-5,6.868E-6,.0036884,.029746,MBA,.56434
bK19N15Y,3981677,"       (2019 NY15)","2019 NY15",,,N,N,18.084,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.1378737247683779,2.436859139018217,2.100880292785913,8.938397719468712,325.9116503463453,333.9998595740347,96.88112289299903,2.772837985250522,.2590946438963273,2458626.578249105896,20190523.0782491,1389.453655182654,3.8041167835254,1.08958,424.0318486,2.3554E-5,2.7454E-5,6.0736E-5,.00038043,.00022898,.012085,.008567,3.1239E-5,4.3784E-6,.03225,.02348,MBA,.24763
bK19N15Z,3981700,"       (2019 NZ15)","2019 NZ15",,,N,N,18.714,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.1376255251853715,2.288959783982043,1.97394049158332,6.815255851132494,349.2357225903673,319.5351716500793,98.11285386320998,2.603979076380766,.2846078210264177,2458655.770000981094,20190621.2700010,1264.898479253612,3.4631032970667,.9655,375.743635,2.243E-5,2.3328E-5,4.6544E-5,.00028982,.00051617,.014929,.0099068,2.6539E-5,4.351E-6,.036137,.019337,MBA,.35769
bK19N16A,3981163,"       (2019 NA16)","2019 NA16",,,N,N,17.6,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.1639378030335662,3.171435861591259,2.651517633980123,8.79388842060818,341.9145476527812,18.66487114168667,28.84252341070525,3.691354089202395,.1745099422407855,2458835.222749659106,20191217.7227497,2062.919713211978,5.64796636060774,1.6497,642.013749,4.0767E-5,5.2993E-5,.00011294,.0006554,.00062851,.044789,.031166,6.1681E-5,4.374E-6,.1767,.051706,MBA,.57908
bK19N16C,3981209,"       (2019 NC16)","2019 NC16",,,N,N,19.711,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.2109187342603975,2.402953590836796,1.896125660971022,9.418000131868048,127.3069953925926,158.0741097215216,95.69075640988403,2.90978152070257,.2645976599869523,2458638.853731417720,20190604.3537314,1360.556249884266,3.72499999968314,.883315,343.75969855,1.3146E-5,.00019932,.00012928,.001525,.00027128,.0035689,.011583,.00024136,3.2922E-5,.00785,.16928,MBA,.64583
bK19N16D,3981232,"       (2019 ND16)","2019 ND16",,,N,N,19.029,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.1749508335253328,2.626218930367914,2.16675973948004,14.39785295981011,139.5851628490719,201.8634383611068,49.94529408515969,3.085678121255789,.2315835369882005,2458784.831413473038,20191028.3314135,1554.514645910873,4.25602914691546,1.1632,452.682544,3.8002E-5,.00025303,.00011503,.002992,.00065733,.02766,.027529,.00029729,3.3468E-5,.088214,.22466,MBA,.56881
bK19N16E,3981255,"       (2019 NE16)","2019 NE16",,,N,N,18.278,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.1837145571259518,2.664849378168478,2.175277754850888,13.65395908013376,120.7137866541833,240.5507319338494,34.13966884839466,3.154421001486068,.2265661753443898,2458849.817009494021,20200101.3170095,1588.939741127665,4.35027992095185,1.20561,469.1872437,2.3119E-5,9.2413E-5,5.2193E-5,.0010728,.00071675,.0084992,.0081633,.00010939,1.1785E-5,.029093,.082653,MBA,.52187
bK19N16F,3981277,"       (2019 NF16)","2019 NF16",,,N,N,18.458,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.174626288254715,2.448999133236403,2.021339504660316,14.07844635374117,328.7047665397524,289.3345784803507,114.9242504234314,2.876658761812489,.2571704866975377,2458553.620375906137,20190311.1203759,1399.849588585963,3.83257929797663,1.0552,410.652184,5.7369E-5,.00010016,.00019802,.0022145,.0020045,.014018,.0083611,.00011766,1.5777E-5,.019867,.085881,MBA,.36916
bK19N16G,3981299,"       (2019 NG16)","2019 NG16",,,N,N,18.724,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.1929976321060373,2.587290043942055,2.087949191889713,8.89771219835982,332.6106369963259,309.2400827411125,92.25512464213547,3.086630895994397,.2368298270963797,2458610.958168326106,20190507.4581683,1520.07880263112,4.16174894628643,1.0849,422.210533,2.0757E-5,.00012176,.00013756,.001123,.0015381,.0089403,.0083511,.00014526,1.6718E-5,.01582,.1073,MBA,.64652
bK19N16L,3981387,"       (2019 NL16)","2019 NL16",,,N,N,17.775,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.1571055230413169,2.70869976002711,2.283148067466161,12.4414914310545,316.6198789505628,327.0475736711889,101.0560369808562,3.134251452588059,.2210867777131197,2458543.412344075205,20190228.9123441,1628.319901007978,4.45809692267756,1.2773,497.086841,5.4758E-5,8.723E-5,8.6976E-5,.0004204,.00055509,.0080592,.0025621,.00010093,1.068E-5,.018904,.078657,MBA,.3676
bK19N16M,3981409,"       (2019 NM16)","2019 NM16",,,N,N,19.142,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.1828130623867935,2.1967016274861,1.795115875815313,3.501622081213814,286.92540103708,8.898327006252021,110.3864104045575,2.598287379156887,.3027244272684709,2458635.856778438426,20190601.3567784,1189.200366975124,3.25585316078063,.779232,303.25371744,3.5416E-5,5.4759E-5,3.9131E-5,6.7776E-5,.00065309,.00908,.0025786,6.477E-5,1.1319E-5,.018231,.044467,MBA,.39819
bK19N16N,3981431,"       (2019 NN16)","2019 NN16",,,N,N,17.968,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.2625801045241661,3.082760029304185,2.273288578586571,13.03945814079554,337.4985064737139,307.3619723301203,74.36246689340962,3.892231480021799,.1820935215379126,2458592.124862513700,20190418.6248625,1977.006084343569,5.41274766418499,1.28429,499.8071393,8.5998E-5,7.7355E-5,.00025062,.0020487,.0018254,.021005,.0071692,9.7667E-5,6.8538E-6,.042806,.074413,MBA,.36899
bK19N16O,3981453,"       (2019 NO16)","2019 NO16",,,N,N,17.488,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.1236361027826379,2.733608936404364,2.395636180975536,11.86665617937489,341.0995348001893,285.1732315901481,105.7499561805314,3.071581691833192,.218071793602742,2458515.568159740207,20190201.0681597,1650.832480682057,4.51973300665861,1.41318,549.9672606,.00013118,4.0307E-5,.00034567,.0021705,.0032165,.025008,.0076789,4.5291E-5,4.8232E-6,.042593,.036513,MBA,.37445
bK19N16P,3981475,"       (2019 NP16)","2019 NP16",,,N,N,18.833,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.2478776562628869,2.609057757692598,1.962330635661254,13.04490994533407,308.43946507476,15.06037276776088,70.47581848499952,3.255784879723942,.2338721638464032,2458699.156662144346,20190803.6566621,1539.302472253311,4.21438048529312,.952335,370.62021195,9.1383E-6,4.4821E-5,1.6052E-5,.00024689,.00028694,.0047589,.0027693,5.5931E-5,6.0266E-6,.012115,.039666,MBA,.39864
bK19N16Q,3981497,"       (2019 NQ16)","2019 NQ16",,,N,N,18.931,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.2472114667831411,2.266442593103366,1.706151995282498,7.353287833227723,359.866211247922,322.0470270756431,83.6859550639349,2.826733190924235,.2888597220455501,2458710.788597969576,20190815.2885980,1246.27967322918,3.41212778433725,.701389,272.95955713,7.2565E-6,.00010219,6.203E-5,.0015327,.0067954,.053655,.032905,.00012745,1.9537E-5,.094952,.08429,MBA,.40481
bK19N16R,3981519,"       (2019 NR16)","2019 NR16",,,N,N,19.702,,,,"JPL 1",2459000.5,59000,20200531.0000000,J2000,.3576014631470565,2.601326361228613,1.671088248330252,5.987150573499999,319.1881251292205,43.59399724985351,52.96236592737403,3.531564474126973,.2349155745975839,2458775.047234605028,20191018.5472346,1532.465442602896,4.19566171828308,.674406,262.45858302,1.2588E-5,5.9968E-5,2.5407E-5,.00011702,.00020854,.0043247,.0024594,8.1413E-5,8.1232E-6,.0076839,.052992,MBA,.5606
